order_id,user_id,product_id,Category,order_date,quantity,Isvalid,Signup_date,Days_since_signup,User_segment,Cohort,months_since_signup,cohort_month,activity_month,price,day_of_week,hour_of_day,order_month,total_orders,first_order,last_order,active_days,avg_gap,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,cohort_index
O003694,U00218,P0026,gadgets,15-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,120.55,3,0,2024-02,1,15-02-2024,15-02-2024,0,,320,1,120.55,2,1,1,211,Other,
O007973,U00170,P0026,gadgets,03-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,120.55,5,0,2023-06,1,03-06-2023,03-06-2023,0,,577,1,120.55,1,1,1,111,Inactive,
O008469,U00661,P0026,gadgets,09-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,120.55,2,0,2024-10,1,09-10-2024,09-10-2024,0,,83,1,120.55,3,1,1,311,Recent but Low Value,
O005264,U02306,P0026,Electronics,03-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,120.55,0,0,2023-04,1,03-04-2023,03-04-2023,0,,638,1,120.55,1,1,1,111,Inactive,
O005304,U03770,P0027,Electronics,18-05-2023,1,Invalid,13-06-2024,Invalid,Invalid,Jun-24,#NUM!,2024-06,2023-05,130.08,3,0,2023-05,2,20-02-2023,18-05-2023,87,87,593,2,502.84,1,1,3,113,High Spender,0
O001130,U04779,P0027,Electronics,10-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,130.08,2,0,2023-05,1,10-05-2023,10-05-2023,0,,601,1,130.08,1,1,2,112,Other,
O005988,U05166,P0027,Electronics,10-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,130.08,2,0,2024-07,1,10-07-2024,10-07-2024,0,,174,1,130.08,3,1,2,312,Recent but Low Value,
O001561,U04324,P0027,Electronics,17-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,130.08,4,0,2023-03,1,17-03-2023,17-03-2023,0,,655,1,130.08,1,1,2,112,Other,
O003638,U03259,P0027,Electronics,28-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,130.08,3,0,2023-12,1,28-12-2023,28-12-2023,0,,369,1,130.08,2,1,2,212,Other,
O003816,U00074,P0027,Electronics,18-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,130.08,6,0,2023-06,2,18-05-2023,18-06-2023,31,31,562,2,502.84,1,1,3,113,High Spender,
O002659,U02575,P0027,Electronics,25-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,130.08,3,0,2023-05,1,25-05-2023,25-05-2023,0,,586,1,130.08,1,1,2,112,Other,
O005887,U01872,P0027,Electronics,13-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,130.08,1,0,2023-06,1,13-06-2023,13-06-2023,0,,567,1,130.08,1,1,2,112,Other,
O005014,U02360,P0027,Electronics,08-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,130.08,6,0,2024-12,1,08-12-2024,08-12-2024,0,,23,1,130.08,3,1,2,312,Recent but Low Value,
O005945,U02852,P0027,Electronics,20-02-2024,1,Valid,14-11-2023,98,DORMANT,Nov-23,3,2023-11,2024-02,130.08,1,0,2024-02,2,20-02-2024,25-10-2024,248,248,67,2,135.47,3,1,2,312,Recent but Low Value,3
O000822,U01906,P0027,Electronics,21-11-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-11,130.08,3,0,2024-11,1,21-11-2024,21-11-2024,0,,40,1,130.08,3,1,2,312,Recent but Low Value,
O009327,U03153,P0028,Electronics,30-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,183.79,1,0,2024-04,1,30-04-2024,30-04-2024,0,,245,1,183.79,2,1,2,212,Other,
O001226,U00862,P0028,Electronics,10-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,183.79,4,0,2024-05,1,10-05-2024,10-05-2024,0,,235,1,183.79,3,1,2,312,Recent but Low Value,
O003030,U00012,P0028,gadgets,01-06-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-06,183.79,5,0,2024-06,1,01-06-2024,01-06-2024,0,,213,1,183.79,3,1,2,312,Recent but Low Value,
O008662,U04298,P0028,gadgets,04-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,183.79,4,0,2024-10,1,04-10-2024,04-10-2024,0,,88,1,183.79,3,1,2,312,Recent but Low Value,
O010550,U04465,P0028,gadgets,16-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,183.79,2,0,2023-08,1,16-08-2023,16-08-2023,0,,503,1,183.79,1,1,2,112,Other,
O010710,U02070,P0028,gadgets,13-07-2023,1,Valid,13-02-2023,150,DORMANT,Feb-23,5,2023-02,2023-07,183.79,3,0,2023-07,1,13-07-2023,13-07-2023,0,,537,1,183.79,1,1,2,112,Other,5
O001169,U02446,P0028,gadgets,15-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,183.79,3,0,2024-02,1,15-02-2024,15-02-2024,0,,320,1,183.79,2,1,2,212,Other,
O008488,U04428,P0028,gadgets,07-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,183.79,1,0,2024-05,1,07-05-2024,07-05-2024,0,,238,1,183.79,2,1,2,212,Other,
O002354,U04582,P0028,gadgets,20-10-2023,1,Valid,05-02-2023,171,DORMANT,May-23,5,2023-02,2023-10,183.79,4,0,2023-10,1,20-10-2023,20-10-2023,0,,438,1,183.79,2,1,2,212,Other,8
O008691,U04196,P0028,gadgets,29-11-2024,1,Valid,20-10-2023,406,CHURNED,Oct-23,13,2023-10,2024-11,183.79,4,0,2024-11,1,29-11-2024,29-11-2024,0,,32,1,183.79,3,1,2,312,Recent but Low Value,13
O001423,U00311,P0028,gadgets,22-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,183.79,2,0,2023-03,1,22-03-2023,22-03-2023,0,,650,1,183.79,1,1,2,112,Other,
O003221,U01110,P0028,gadgets,09-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,183.79,3,0,2023-02,1,09-02-2023,09-02-2023,0,,691,1,183.79,1,1,2,112,Other,
O006777,U00847,P0029,gadgets,12-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,192.1,4,0,2024-01,1,12-01-2024,12-01-2024,0,,354,1,192.1,2,1,2,212,Other,
O009476,U03076,P0029,gadgets,18-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,192.1,0,0,2023-12,2,18-12-2023,01-10-2024,288,288,91,2,309.87,3,1,2,312,Recent but Low Value,
O006075,U04651,P0029,gadgets,16-02-2024,1,Invalid,22-07-2024,Invalid,Invalid,Jul-24,#NUM!,2024-07,2024-02,192.1,4,0,2024-02,1,16-02-2024,16-02-2024,0,,319,1,192.1,2,1,2,212,Other,0
O007887,U02706,P0029,Books,23-05-2023,1,Invalid,07-12-2023,Invalid,Invalid,Jul-23,#NUM!,2023-12,2023-05,192.1,1,0,2023-05,1,23-05-2023,23-05-2023,0,,588,1,192.1,1,1,2,112,Other,0
O007259,U03629,P0029,Books,22-09-2024,1,Valid,03-06-2024,200,DORMANT,Mar-24,6,2024-06,2024-09,192.1,6,0,2024-09,1,22-09-2024,22-09-2024,0,,100,1,192.1,3,1,2,312,Recent but Low Value,3
O001763,U02271,P0029,Books,07-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,192.1,6,0,2024-04,1,07-04-2024,07-04-2024,0,,268,1,192.1,2,1,2,212,Other,
O001602,U00658,P0029,Books,27-03-2023,1,Invalid,04-09-2023,Invalid,Invalid,Apr-23,#NUM!,2023-09,2023-03,192.1,0,0,2023-03,1,27-03-2023,27-03-2023,0,,645,1,192.1,1,1,2,112,Other,0
O003143,U02904,P0029,Books,27-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,192.1,4,0,2023-01,1,27-01-2023,27-01-2023,0,,704,1,192.1,1,1,2,112,Other,
O009862,U03018,P0029,Books,04-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,192.1,0,0,2024-03,1,04-03-2024,04-03-2024,0,,302,1,192.1,2,1,2,212,Other,
O009576,U01905,P0029,Books,15-12-2023,1,Valid,30-08-2023,107,DORMANT,Aug-23,3,2023-08,2023-12,192.1,4,0,2023-12,1,15-12-2023,15-12-2023,0,,382,1,192.1,2,1,2,212,Other,4
O007196,U03534,P0029,Books,09-04-2023,1,Invalid,19-04-2023,Invalid,Invalid,Apr-23,#NUM!,2023-04,2023-04,192.1,6,0,2023-04,1,09-04-2023,09-04-2023,0,,632,1,192.1,1,1,2,112,Other,0
O003557,U03686,P0029,Books,01-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,192.1,3,0,2023-06,1,01-06-2023,01-06-2023,0,,579,1,192.1,1,1,2,112,Other,
O010935,U01381,P0029,Books,26-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,192.1,0,0,2024-02,1,26-02-2024,26-02-2024,0,,309,1,192.1,2,1,2,212,Other,
O001671,U01404,P0029,Books,28-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,192.1,6,0,2024-04,1,28-04-2024,28-04-2024,0,,247,1,192.1,2,1,2,212,Other,
O010334,U04641,P0030,Books,31-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,370.77,1,0,2023-01,1,31-01-2023,31-01-2023,0,,700,1,370.77,1,1,3,113,High Spender,
O007271,U03996,P0030,Books,10-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,370.77,1,0,2024-09,2,21-02-2024,10-09-2024,202,202,112,2,707.43,3,1,3,313,Recent but Low Value,
O011620,U03108,P0030,Books,20-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,370.77,0,0,2024-05,1,20-05-2024,20-05-2024,0,,225,1,370.77,3,1,3,313,Recent but Low Value,
O007241,U00125,P0030,Home,04-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,370.77,4,0,2023-08,1,04-08-2023,04-08-2023,0,,515,1,370.77,1,1,3,113,High Spender,
O000583,U03966,P0030,Home,03-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,370.77,2,0,2024-01,1,03-01-2024,03-01-2024,0,,363,1,370.77,2,1,3,213,High Spender,
O002086,U01053,P0030,Home,04-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,370.77,6,0,2023-06,1,04-06-2023,04-06-2023,0,,576,1,370.77,1,1,3,113,High Spender,
O003234,U00674,P0030,Home,01-05-2023,1,Invalid,11-11-2023,Invalid,Invalid,Nov-23,#NUM!,2023-11,2023-05,370.77,0,0,2023-05,1,01-05-2023,01-05-2023,0,,610,1,370.77,1,1,3,113,High Spender,0
O001639,U00926,P0030,Home,13-11-2023,1,Valid,21-09-2023,53,ACTIVE,Sep-23,1,2023-09,2023-11,370.77,0,0,2023-11,1,13-11-2023,13-11-2023,0,,414,1,370.77,2,1,3,213,High Spender,2
O003200,U02299,P0030,Home,25-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,370.77,5,0,2024-05,1,25-05-2024,25-05-2024,0,,220,1,370.77,3,1,3,313,Recent but Low Value,
O001218,U02788,P0030,Home,06-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,370.77,0,0,2023-11,1,06-11-2023,06-11-2023,0,,421,1,370.77,2,1,3,213,High Spender,
O001264,U00874,P0030,Home,20-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,370.77,2,0,2023-09,1,20-09-2023,20-09-2023,0,,468,1,370.77,2,1,3,213,High Spender,
O010987,U02820,P0030,Home,12-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,370.77,6,0,2024-05,1,12-05-2024,12-05-2024,0,,233,1,370.77,3,1,3,313,Recent but Low Value,
O008823,U04504,P0030,Home,18-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,370.77,2,0,2024-12,1,18-12-2024,18-12-2024,0,,13,1,370.77,3,1,3,313,Recent but Low Value,
O010990,U01249,P0031,Home,25-08-2024,1,Valid,31-03-2024,147,DORMANT,Mar-24,4,2024-03,2024-08,46.43,6,0,2024-08,1,25-08-2024,25-08-2024,0,,128,1,46.43,3,1,1,311,Recent but Low Value,5
O004474,U03252,P0031,Home,05-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,46.43,3,0,2024-12,2,12-01-2023,05-12-2024,693,693,26,2,360.86,3,1,3,313,Recent but Low Value,
O007294,U00957,P0031,Home,21-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,46.43,2,0,2024-02,1,21-02-2024,21-02-2024,0,,314,1,46.43,2,1,1,211,Other,
O011618,U04469,P0031,Unknown,12-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,46.43,2,0,2023-04,1,12-04-2023,12-04-2023,0,,629,1,46.43,1,1,1,111,Inactive,
O006004,U04624,P0031,Unknown,30-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,46.43,1,0,2024-07,1,30-07-2024,30-07-2024,0,,154,1,46.43,3,1,1,311,Recent but Low Value,
O002223,U03413,P0031,Unknown,04-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,46.43,5,0,2023-11,1,04-11-2023,04-11-2023,0,,423,1,46.43,2,1,1,211,Other,
O005999,U03539,P0031,Unknown,28-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,46.43,6,0,2023-05,1,28-05-2023,28-05-2023,0,,583,1,46.43,1,1,1,111,Inactive,
O005266,U05024,P0031,Unknown,22-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,46.43,1,0,2024-10,1,22-10-2024,22-10-2024,0,,70,1,46.43,3,1,1,311,Recent but Low Value,
O000265,U03012,P0031,Unknown,11-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,46.43,5,0,2023-11,1,11-11-2023,11-11-2023,0,,416,1,46.43,2,1,1,211,Other,
O004724,U04095,P0031,Unknown,14-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,46.43,6,0,2024-04,1,14-04-2024,14-04-2024,0,,261,1,46.43,2,1,1,211,Other,
O008851,U00666,P0031,Unknown,07-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,46.43,4,0,2023-04,2,07-04-2023,29-02-2024,328,328,306,2,113.92,2,1,1,211,Other,
O010144,U00358,P0031,Unknown,10-10-2023,1,Invalid,26-08-2024,Invalid,Invalid,Aug-24,#NUM!,2024-08,2023-10,46.43,1,0,2023-10,1,10-10-2023,10-10-2023,0,,448,1,46.43,2,1,1,211,Other,0
O011610,U00378,P0031,Unknown,22-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,46.43,5,0,2023-04,1,22-04-2023,22-04-2023,0,,619,1,46.43,1,1,1,111,Inactive,
O008368,U03178,P0031,Unknown,27-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,46.43,4,0,2024-12,1,27-12-2024,27-12-2024,0,,4,1,46.43,3,1,1,311,Recent but Low Value,
O008465,U04854,P0032,Unknown,22-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,344.89,0,0,2023-05,1,22-05-2023,22-05-2023,0,,589,1,344.89,1,1,3,113,High Spender,
O007712,U00519,P0032,Unknown,22-10-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-10,344.89,6,0,2023-10,1,22-10-2023,22-10-2023,0,,436,1,344.89,2,1,3,213,High Spender,
O011510,U04212,P0032,Unknown,31-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,344.89,3,0,2023-08,2,16-05-2023,31-08-2023,107,107,488,2,395.82,1,1,3,113,High Spender,
O003739,U00512,P0032,Unknown,08-10-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-10,344.89,6,0,2023-10,1,08-10-2023,08-10-2023,0,,450,1,344.89,2,1,3,213,High Spender,
O005101,U04455,P0032,Unknown,17-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,344.89,3,0,2023-08,1,17-08-2023,17-08-2023,0,,502,1,344.89,1,1,3,113,High Spender,
O010743,U02465,P0032,Unknown,28-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,344.89,3,0,2023-09,1,28-09-2023,28-09-2023,0,,460,1,344.89,2,1,3,213,High Spender,
O011308,U00841,P0032,Books,03-10-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-10,344.89,1,0,2023-10,1,03-10-2023,03-10-2023,0,,455,1,344.89,2,1,3,213,High Spender,
O006377,U02095,P0032,Books,10-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,344.89,4,0,2023-02,1,10-02-2023,10-02-2023,0,,690,1,344.89,1,1,3,113,High Spender,
O009764,U00083,P0032,Books,28-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,344.89,5,0,2023-01,1,28-01-2023,28-01-2023,0,,703,1,344.89,1,1,3,113,High Spender,
O006013,U05298,P0032,Books,03-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,344.89,6,0,2023-12,2,03-12-2023,13-08-2024,254,254,140,2,831.43,3,1,3,313,Recent but Low Value,
O011322,U04550,P0032,Books,29-11-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-11,344.89,4,0,2024-11,1,29-11-2024,29-11-2024,0,,32,1,344.89,3,1,3,313,Recent but Low Value,
O002343,U04754,P0032,Books,09-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,344.89,0,0,2024-09,1,09-09-2024,09-09-2024,0,,113,1,344.89,3,1,3,313,Recent but Low Value,
O007977,U00293,P0032,Books,13-07-2024,1,Valid,15-05-2023,425,CHURNED,May-23,13,2023-05,2024-07,344.89,5,0,2024-07,1,13-07-2024,13-07-2024,0,,171,1,344.89,3,1,3,313,Recent but Low Value,14
O003958,U05064,P0033,Books,30-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,149.74,1,0,2024-01,1,30-01-2024,30-01-2024,0,,336,1,149.74,2,1,2,212,Other,
O006343,U05432,P0033,Books,16-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,149.74,5,0,2023-09,1,16-09-2023,16-09-2023,0,,472,1,149.74,1,1,2,112,Other,
O008610,U01374,P0033,Books,09-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,149.74,5,0,2023-09,1,09-09-2023,09-09-2023,0,,479,1,149.74,1,1,2,112,Other,
O007140,U04662,P0033,Books,13-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,149.74,5,0,2024-01,1,13-01-2024,13-01-2024,0,,353,1,149.74,2,1,2,212,Other,
O007262,U01508,P0033,Books,08-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,149.74,5,0,2023-04,1,08-04-2023,08-04-2023,0,,633,1,149.74,1,1,2,112,Other,
O003514,U00827,P0033,Books,10-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,149.74,2,0,2024-01,1,10-01-2024,10-01-2024,0,,356,1,149.74,2,1,2,212,Other,
O008412,U01487,P0033,Books,07-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,149.74,1,0,2023-11,1,07-11-2023,07-11-2023,0,,420,1,149.74,2,1,2,212,Other,
O009613,U02103,P0033,Apparel,11-10-2024,1,Valid,24-10-2023,353,DORMANT,Oct-23,11,2023-10,2024-10,149.74,4,0,2024-10,1,11-10-2024,11-10-2024,0,,81,1,149.74,3,1,2,312,Recent but Low Value,12
O009812,U00991,P0033,Apparel,13-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,149.74,1,0,2024-02,1,13-02-2024,13-02-2024,0,,322,1,149.74,2,1,2,212,Other,
O010201,U04520,P0033,Apparel,11-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,149.74,2,0,2024-09,1,11-09-2024,11-09-2024,0,,111,1,149.74,3,1,2,312,Recent but Low Value,
O011629,U03181,P0033,Apparel,26-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,149.74,2,0,2023-07,1,26-07-2023,26-07-2023,0,,524,1,149.74,1,1,2,112,Other,
O005446,U00835,P0033,Apparel,31-12-2024,1,Valid,11-07-2023,420,CHURNED,Nov-23,13,2023-07,2024-12,149.74,1,0,2024-12,1,31-12-2024,31-12-2024,0,,0,1,149.74,3,1,2,312,Recent but Low Value,17
O011874,U02436,P0033,Apparel,04-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,149.74,5,0,2024-05,1,04-05-2024,04-05-2024,0,,241,1,149.74,2,1,2,212,Other,
O000376,U01494,P0033,Apparel,16-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,149.74,4,0,2024-08,1,16-08-2024,16-08-2024,0,,137,1,149.74,3,1,2,312,Recent but Low Value,
O004268,U02014,P0033,Apparel,11-06-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-06,149.74,1,0,2024-06,1,11-06-2024,11-06-2024,0,,203,1,149.74,3,1,2,312,Recent but Low Value,
O006415,U03011,P0033,Apparel,08-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,149.74,4,0,2023-12,1,08-12-2023,08-12-2023,0,,389,1,149.74,2,1,2,212,Other,
O011014,U01242,P0033,Apparel,19-01-2023,1,Invalid,05-09-2024,Invalid,Invalid,May-24,#NUM!,2024-09,2023-01,149.74,3,0,2023-01,2,19-01-2023,24-08-2024,583,583,129,2,200.67,3,1,2,312,Recent but Low Value,0
O010235,U00048,P0034,Apparel,21-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,415.58,6,0,2024-07,1,21-07-2024,21-07-2024,0,,163,1,415.58,3,1,3,313,Recent but Low Value,
O001314,U04682,P0034,Apparel,03-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,415.58,2,0,2023-05,1,03-05-2023,03-05-2023,0,,608,1,415.58,1,1,3,113,High Spender,
O010668,U05290,P0034,Apparel,19-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,415.58,5,0,2024-10,1,19-10-2024,19-10-2024,0,,73,1,415.58,3,1,3,313,Recent but Low Value,
O005394,U03318,P0034,gadgets,28-06-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-06,415.58,4,0,2024-06,1,28-06-2024,28-06-2024,0,,186,1,415.58,3,1,3,313,Recent but Low Value,
O002360,U02668,P0034,gadgets,06-11-2024,1,Valid,27-09-2024,40,ACTIVE,Sep-24,1,2024-09,2024-11,415.58,2,0,2024-11,1,06-11-2024,06-11-2024,0,,55,1,415.58,3,1,3,313,Recent but Low Value,2
O007974,U01151,P0034,gadgets,23-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,415.58,4,0,2023-06,1,23-06-2023,23-06-2023,0,,557,1,415.58,1,1,3,113,High Spender,
O006817,U00702,P0034,gadgets,02-03-2023,1,Invalid,24-06-2023,Invalid,Invalid,Jun-23,#NUM!,2023-06,2023-03,415.58,3,0,2023-03,1,02-03-2023,02-03-2023,0,,670,1,415.58,1,1,3,113,High Spender,0
O009218,U04729,P0034,gadgets,24-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,415.58,1,0,2024-12,1,24-12-2024,24-12-2024,0,,7,1,415.58,3,1,3,313,Recent but Low Value,
O000275,U00598,P0034,gadgets,05-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,415.58,6,0,2023-11,1,05-11-2023,05-11-2023,0,,422,1,415.58,2,1,3,213,High Spender,
O009434,U04760,P0034,gadgets,21-06-2023,1,Invalid,31-10-2023,Invalid,Invalid,Oct-23,#NUM!,2023-10,2023-06,415.58,2,0,2023-06,1,21-06-2023,21-06-2023,0,,559,1,415.58,1,1,3,113,High Spender,0
O006255,U00846,P0034,gadgets,30-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,415.58,2,0,2024-10,1,30-10-2024,30-10-2024,0,,62,1,415.58,3,1,3,313,Recent but Low Value,
O006515,U03709,P0034,gadgets,22-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,415.58,3,0,2023-06,1,22-06-2023,22-06-2023,0,,558,1,415.58,1,1,3,113,High Spender,
O002523,U05449,P0034,gadgets,02-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,415.58,2,0,2024-10,1,02-10-2024,02-10-2024,0,,90,1,415.58,3,1,3,313,Recent but Low Value,
O011062,U02221,P0034,gadgets,31-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,415.58,4,0,2023-03,1,31-03-2023,31-03-2023,0,,641,1,415.58,1,1,3,113,High Spender,
O011017,U02230,P0035,gadgets,26-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,78.66,6,0,2023-03,3,02-01-2023,18-11-2023,320,160,409,3,189.3,2,1,2,212,Other,
O011076,U01049,P0035,gadgets,28-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,78.66,2,0,2024-08,1,28-08-2024,28-08-2024,0,,125,1,78.66,3,1,1,311,Recent but Low Value,
O009110,U00764,P0035,gadgets,02-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,78.66,4,0,2023-06,1,02-06-2023,02-06-2023,0,,578,1,78.66,1,1,1,111,Inactive,
O005283,U03891,P0035,gadgets,09-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,78.66,1,0,2024-04,1,09-04-2024,09-04-2024,0,,266,1,78.66,2,1,1,211,Other,
O007118,U03934,P0035,Beauty,07-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,78.66,4,0,2023-04,1,07-04-2023,07-04-2023,0,,634,1,78.66,1,1,1,111,Inactive,
O001676,U03867,P0035,Beauty,07-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,78.66,1,0,2023-03,1,07-03-2023,07-03-2023,0,,665,1,78.66,1,1,1,111,Inactive,
O008351,U02949,P0035,Beauty,16-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,78.66,4,0,2024-08,1,16-08-2024,16-08-2024,0,,137,1,78.66,3,1,1,311,Recent but Low Value,
O011483,U03600,P0035,Beauty,18-03-2024,1,Valid,20-04-2023,333,DORMANT,Apr-23,10,2023-04,2024-03,78.66,0,0,2024-03,1,18-03-2024,18-03-2024,0,,288,1,78.66,2,1,1,211,Other,11
O005535,U03562,P0035,Beauty,24-06-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-06,78.66,0,0,2024-06,1,24-06-2024,24-06-2024,0,,190,1,78.66,3,1,1,311,Recent but Low Value,
